frame,timestamp,tracker_id,jersey,team_id,player_name,video_x,video_y,pitch_x,pitch_y,board_x,board_y,confidence
4,0.16,14,28,2be1da66-3051-4084-afe3-b11250e3827b,Player 28,432.19207763671875,391.56646728515625,5244.62939453125,3710.783447265625,524.4629516601562,424.08953857421875,0.9124406576156616
4,0.16,10,25,2be1da66-3051-4084-afe3-b11250e3827b,Player 25,477.8809814453125,305.8444519042969,4668.486328125,2091.328857421875,466.8486328125,239.00901794433594,0.9109819531440735
4,0.16,12,29,2be1da66-3051-4084-afe3-b11250e3827b,Player 29,1134.6580810546875,439.31256103515625,9195.439453125,4380.42578125,919.5439453125,500.6200866699219,0.9092161059379578
4,0.16,19,6,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 6,1070.392822265625,344.1820983886719,8461.9423828125,2547.59619140625,846.1942749023438,291.1538391113281,0.906488835811615
4,0.16,15,5,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Ryan Smith,526.0997314453125,309.1993103027344,4953.89990234375,2130.453369140625,495.3899841308594,243.4803924560547,0.9025356769561768
4,0.16,8,26,2be1da66-3051-4084-afe3-b11250e3827b,Player 26,858.9254150390625,369.5876159667969,7275.765625,3189.857421875,727.5765991210938,364.5551452636719,0.9022668600082397
4,0.16,17,4,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,David Chen,296.52264404296875,486.1884765625,5380.4306640625,5043.40625,538.0430908203125,576.3892822265625,0.8999130725860596
4,0.16,9,27,2be1da66-3051-4084-afe3-b11250e3827b,Player 27,992.3211669921875,311.2127685546875,7762.14111328125,1815.7581787109375,776.214111328125,207.51522827148438,0.8981494307518005
4,0.16,20,8,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 8,411.8411865234375,408.24212646484375,5287.65283203125,3977.23388671875,528.7653198242188,454.541015625,0.8851118683815002
4,0.16,13,7,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 7,842.9896240234375,367.98211669921875,7174.2490234375,3165.020751953125,717.4249267578125,361.7166442871094,0.8816893696784973
4,0.16,18,9,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Alex Rodriguez,414.7654113769531,372.5850830078125,5002.96728515625,3400.38427734375,500.2967224121094,388.6153564453125,0.8628263473510742
4,0.16,22,30,2be1da66-3051-4084-afe3-b11250e3827b,Player 30,633.4475708007812,354.8730773925781,5930.56005859375,3000.06103515625,593.0560302734375,342.8641052246094,0.8387579917907715
4,0.16,23,10,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Marcus Johnson,623.2935791015625,362.58642578125,5938.9462890625,3149.82666015625,593.8946533203125,359.9801940917969,0.8120639324188232
4,0.16,-1,BALL,,Ball,1009.4944458007812,382.42938232421875,8239.0576171875,3382.902587890625,823.90576171875,386.617431640625,0.8159140944480896
5,0.2,2,22,2be1da66-3051-4084-afe3-b11250e3827b,Player 22,217.84359741210938,566.3775024414062,5588.3447265625,5896.94384765625,558.83447265625,673.9364624023438,0.9330003261566162
5,0.2,4,24,2be1da66-3051-4084-afe3-b11250e3827b,Player 24,1016.81103515625,381.1191711425781,8282.1123046875,3345.616943359375,828.2112426757812,382.3562316894531,0.9292647838592529
5,0.2,3,23,2be1da66-3051-4084-afe3-b11250e3827b,Player 23,1096.0262451171875,352.5513916015625,8674.548828125,2714.41650390625,867.4548950195312,310.2190246582031,0.9280300140380859
5,0.2,6,21,2be1da66-3051-4084-afe3-b11250e3827b,Player 21,853.6279907226562,539.1255493164062,8037.2861328125,5737.607421875,803.7286376953125,655.7265625,0.9267687797546387
5,0.2,12,29,2be1da66-3051-4084-afe3-b11250e3827b,Player 29,1132.746826171875,440.0661926269531,9188.1396484375,4383.16796875,918.81396484375,500.9334716796875,0.9201517701148987
5,0.2,11,3,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 3,915.3983764648438,372.6451416015625,7627.95751953125,3217.6787109375,762.7957763671875,367.7347106933594,0.9189558029174805
5,0.2,16,2,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 2,674.658203125,334.10565185546875,5990.1962890625,2556.02490234375,599.0196533203125,292.11712646484375,0.9156832098960876
5,0.2,7,1,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,James Wilson,437.4031677246094,332.412841796875,4743.72705078125,2648.49560546875,474.3727111816406,302.6852111816406,0.9147324562072754
5,0.2,19,6,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 6,1066.821044921875,344.4643249511719,8444.21484375,2550.232177734375,844.4215087890625,291.4551086425781,0.9086914658546448
5,0.2,9,27,2be1da66-3051-4084-afe3-b11250e3827b,Player 27,987.6964721679688,310.6224365234375,7734.8984375,1801.7364501953125,773.4898681640625,205.91273498535156,0.9077293872833252
5,0.2,14,28,2be1da66-3051-4084-afe3-b11250e3827b,Player 28,429.39398193359375,391.7726135253906,5235.6826171875,3701.521728515625,523.5682983398438,423.03106689453125,0.9047022461891174
5,0.2,10,25,2be1da66-3051-4084-afe3-b11250e3827b,Player 25,472.38531494140625,305.3183898925781,4645.2373046875,2074.958984375,464.52374267578125,237.13816833496094,0.899634838104248
5,0.2,17,4,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,David Chen,294.3475036621094,486.74603271484375,5371.58203125,5036.5693359375,537.158203125,575.60791015625,0.898699164390564
5,0.2,8,26,2be1da66-3051-4084-afe3-b11250e3827b,Player 26,856.4523315429688,369.83251953125,7267.568359375,3185.8271484375,726.7568359375,364.09454345703125,0.8809062838554382
5,0.2,15,5,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Ryan Smith,523.2008056640625,310.0223388671875,4956.99609375,2141.45556640625,495.6996154785156,244.73777770996094,0.878959059715271
5,0.2,13,7,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 7,841.0338745117188,368.11724853515625,7168.58056640625,3158.627685546875,716.8580932617188,360.98602294921875,0.874252438545227
5,0.2,20,8,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 8,409.96246337890625,408.68450927734375,5283.66845703125,3970.77880859375,528.3668823242188,453.80328369140625,0.8736602663993835
5,0.2,18,9,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Alex Rodriguez,413.1985778808594,367.698486328125,4956.30322265625,3304.223876953125,495.6303405761719,377.6255798339844,0.8662955164909363
5,0.2,23,10,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Marcus Johnson,621.9371337890625,362.7471923828125,5938.1708984375,3142.12890625,593.8170776367188,359.1004333496094,0.8545087575912476
5,0.2,22,30,2be1da66-3051-4084-afe3-b11250e3827b,Player 30,631.0128173828125,355.7112731933594,5930.0537109375,3006.299072265625,593.00537109375,343.5770263671875,0.8306611180305481
5,0.2,-1,BALL,,Ball,1008.779296875,383.11175537109375,8241.4306640625,3387.210693359375,824.14306640625,387.10980224609375,0.6922014355659485
6,0.24,6,21,2be1da66-3051-4084-afe3-b11250e3827b,Player 21,853.002197265625,539.935302734375,8043.9599609375,5755.99951171875,804.39599609375,657.8284912109375,0.9347919821739197
6,0.24,4,24,2be1da66-3051-4084-afe3-b11250e3827b,Player 24,1016.68115234375,382.0928649902344,8292.287109375,3377.100830078125,829.2286987304688,385.9543762207031,0.9268645644187927
6,0.24,2,22,2be1da66-3051-4084-afe3-b11250e3827b,Player 22,213.855712890625,568.4074096679688,5595.65283203125,5923.58251953125,559.5653076171875,676.9808349609375,0.92668616771698
6,0.24,12,29,2be1da66-3051-4084-afe3-b11250e3827b,Player 29,1131.13720703125,442.0973205566406,9188.7724609375,4428.17724609375,918.8772583007812,506.077392578125,0.9203659296035767
6,0.24,3,23,2be1da66-3051-4084-afe3-b11250e3827b,Player 23,1094.5244140625,352.99658203125,8672.2841796875,2739.122802734375,867.2284545898438,313.0426025390625,0.9191420674324036
6,0.24,8,26,2be1da66-3051-4084-afe3-b11250e3827b,Player 26,855.2385864257812,369.4878234863281,7267.2548828125,3191.633544921875,726.7255249023438,364.75811767578125,0.9182201623916626
6,0.24,16,2,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 2,671.9737548828125,334.1809997558594,5987.4443359375,2571.33935546875,598.7444458007812,293.86737060546875,0.9172906875610352
6,0.24,9,27,2be1da66-3051-4084-afe3-b11250e3827b,Player 27,984.6246337890625,310.5622863769531,7721.998046875,1818.224853515625,772.1998291015625,207.79713439941406,0.9126768112182617
6,0.24,19,6,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 6,1064.1514892578125,344.3877258300781,8432.5673828125,2564.317626953125,843.2567749023438,293.06488037109375,0.908833920955658
6,0.24,7,1,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,James Wilson,435.85894775390625,332.72760009765625,4752.7216796875,2666.4775390625,475.2721862792969,304.74029541015625,0.9063529372215271
6,0.24,11,3,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 3,916.31298828125,372.77532958984375,7642.10498046875,3232.08837890625,764.2105102539062,369.38153076171875,0.9046385288238525
6,0.24,14,28,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 28,426.96820068359375,391.54803466796875,5234.5810546875,3708.086181640625,523.4581298828125,423.7812805175781,0.9031803607940674
6,0.24,17,4,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,David Chen,292.7972412109375,486.6134033203125,5375.125,5042.90185546875,537.5125122070312,576.3316650390625,0.9020763039588928
6,0.24,10,25,2be1da66-3051-4084-afe3-b11250e3827b,Player 25,466.64251708984375,305.4684753417969,4631.583984375,2094.27490234375,463.1584167480469,239.345703125,0.901915431022644
6,0.24,13,7,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 7,838.8375244140625,368.0890808105469,7164.75390625,3170.9296875,716.4754028320312,362.3919677734375,0.8904719352722168
6,0.24,20,8,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 8,408.0369873046875,408.845947265625,5287.8828125,3982.82275390625,528.7882690429688,455.17974853515625,0.8875276446342468
6,0.24,15,5,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Ryan Smith,520.5147705078125,309.78228759765625,4954.10791015625,2150.424072265625,495.4107971191406,245.76275634765625,0.8836060166358948
6,0.24,18,9,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Alex Rodriguez,411.73590087890625,370.77838134765625,4989.14404296875,3367.604248046875,498.9143981933594,384.8690490722656,0.8272637128829956
6,0.24,23,10,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Marcus Johnson,620.66064453125,362.81488037109375,5943.19091796875,3154.96337890625,594.319091796875,360.5672302246094,0.8260893225669861
6,0.24,22,30,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 30,627.7109375,355.9022216796875,5925.4970703125,3022.640380859375,592.5497436523438,345.4446105957031,0.7878307700157166
6,0.24,-1,BALL,,Ball,1008.601806640625,383.0030517578125,8246.7158203125,3397.5263671875,824.6715698242188,388.2887268066406,0.6084019541740417
7,0.28,6,21,2be1da66-3051-4084-afe3-b11250e3827b,Player 21,852.1873779296875,541.0596313476562,8044.21142578125,5763.54541015625,804.421142578125,658.69091796875,0.9323811531066895
7,0.28,4,24,2be1da66-3051-4084-afe3-b11250e3827b,Player 24,1016.8945922851562,382.2933654785156,8297.9658203125,3370.397705078125,829.7965698242188,385.1883239746094,0.9316198825836182
7,0.28,19,6,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 6,1062.2646484375,344.115234375,8423.1708984375,2549.20751953125,842.3170776367188,291.3380126953125,0.9279976487159729
7,0.28,2,22,2be1da66-3051-4084-afe3-b11250e3827b,Player 22,210.89047241210938,569.2343139648438,5584.85888671875,5925.3017578125,558.4859008789062,677.1773681640625,0.9202662706375122
7,0.28,3,23,2be1da66-3051-4084-afe3-b11250e3827b,Player 23,1093.52685546875,352.9415283203125,8669.3544921875,2728.382568359375,866.9354858398438,311.8151550292969,0.9194933772087097
7,0.28,9,27,2be1da66-3051-4084-afe3-b11250e3827b,Player 27,981.9053344726562,309.9837646484375,7706.65771484375,1796.6336669921875,770.665771484375,205.32955932617188,0.9177367687225342
7,0.28,16,2,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 2,669.31005859375,333.75421142578125,5975.8115234375,2551.95263671875,597.5811767578125,291.6517333984375,0.9170488715171814
7,0.28,7,1,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,James Wilson,434.6114501953125,333.04156494140625,4756.26904296875,2660.09130859375,475.6269226074219,304.01043701171875,0.9063206911087036
7,0.28,12,29,2be1da66-3051-4084-afe3-b11250e3827b,Player 29,1128.93603515625,443.6123962402344,9182.025390625,4444.369140625,918.2025756835938,507.92791748046875,0.9063125848770142
7,0.28,22,30,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 30,623.5406494140625,362.82720947265625,5962.7548828125,3141.8505859375,596.2755126953125,359.0686340332031,0.9054152369499207
7,0.28,17,4,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,David Chen,291.3929138183594,486.65435791015625,5367.56689453125,5033.8916015625,536.7567138671875,575.3018798828125,0.9033983945846558
7,0.28,10,25,2be1da66-3051-4084-afe3-b11250e3827b,Player 25,463.2264404296875,305.8115539550781,4626.77783203125,2091.26171875,462.67779541015625,239.0013427734375,0.8987300395965576
7,0.28,20,8,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 8,406.1950378417969,409.1600036621094,5283.67724609375,3975.88623046875,528.3677368164062,454.3869934082031,0.8912560343742371
7,0.28,15,5,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Ryan Smith,518.0108032226562,310.2185974121094,4953.9619140625,2148.9765625,495.3962097167969,245.59732055664062,0.8901317715644836
7,0.28,8,26,2be1da66-3051-4084-afe3-b11250e3827b,Player 26,853.253662109375,369.499755859375,7260.12890625,3181.32861328125,726.0128784179688,363.5804138183594,0.8883388042449951
7,0.28,14,28,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 28,424.85302734375,391.76324462890625,5229.2109375,3699.60302734375,522.9210815429688,422.811767578125,0.8860843777656555
7,0.28,13,7,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 7,836.324462890625,368.0185241699219,7154.26708984375,3159.165771484375,715.4266967773438,361.0475158691406,0.88545823097229
7,0.28,11,3,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 3,919.17578125,372.2414855957031,7660.20458984375,3209.560791015625,766.0204467773438,366.80694580078125,0.8833113312721252
7,0.28,18,9,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Alex Rodriguez,411.00677490234375,367.8226318359375,4963.7138671875,3304.2275390625,496.37139892578125,377.6260070800781,0.8443126082420349
7,0.28,-1,BALL,,Ball,1007.6170654296875,383.0785217285156,8244.5302734375,3388.7587890625,824.4530639648438,387.2867126464844,0.7078904509544373
8,0.32,4,24,2be1da66-3051-4084-afe3-b11250e3827b,Player 24,1016.239013671875,383.7309265136719,8304.4208984375,3408.921875,830.4420776367188,389.591064453125,0.9353753328323364
8,0.32,6,21,2be1da66-3051-4084-afe3-b11250e3827b,Player 21,852.3070678710938,541.869140625,8051.5146484375,5786.2255859375,805.1514892578125,661.2828979492188,0.9260045886039734
8,0.32,2,22,2be1da66-3051-4084-afe3-b11250e3827b,Player 22,209.06787109375,569.003173828125,5583.02880859375,5931.01953125,558.3029174804688,677.830810546875,0.9213433265686035
8,0.32,9,27,2be1da66-3051-4084-afe3-b11250e3827b,Player 27,979.031005859375,309.89044189453125,7691.583984375,1801.7100830078125,769.1583862304688,205.90972900390625,0.9190080165863037
8,0.32,3,23,2be1da66-3051-4084-afe3-b11250e3827b,Player 23,1092.28857421875,353.3753662109375,8667.1650390625,2748.44873046875,866.7164916992188,314.1084289550781,0.9130140542984009
8,0.32,7,1,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,James Wilson,433.7291564941406,333.4490661621094,4760.22607421875,2668.793701171875,476.0226135253906,305.0050048828125,0.9129626750946045
8,0.32,19,6,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 6,1060.53466796875,344.4359130859375,8417.6015625,2566.2724609375,841.7601928710938,293.28826904296875,0.9118234515190125
8,0.32,20,8,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 8,404.1642150878906,408.9879455566406,5278.52294921875,3978.35498046875,527.852294921875,454.66912841796875,0.9074514508247375
8,0.32,12,29,2be1da66-3051-4084-afe3-b11250e3827b,Player 29,1126.181884765625,445.64398193359375,9174.1416015625,4491.85009765625,917.4141845703125,513.3543090820312,0.9065184593200684
8,0.32,10,25,2be1da66-3051-4084-afe3-b11250e3827b,Player 25,460.2035827636719,305.0123291015625,4606.92431640625,2074.5009765625,460.69244384765625,237.08583068847656,0.9040752649307251
8,0.32,17,4,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,David Chen,291.22576904296875,486.8233337402344,5373.73779296875,5042.8095703125,537.373779296875,576.3211059570312,0.9028962850570679
8,0.32,16,2,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 2,666.6441650390625,333.8830261230469,5966.966796875,2559.031494140625,596.6967163085938,292.46075439453125,0.9011606574058533
8,0.32,14,28,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 28,421.69415283203125,392.09564208984375,5222.59130859375,3709.728271484375,522.2591552734375,423.96893310546875,0.8956199884414673
8,0.32,8,26,2be1da66-3051-4084-afe3-b11250e3827b,Player 26,852.5619506835938,370.2760925292969,7265.53173828125,3204.199462890625,726.5531616210938,366.1942138671875,0.8951975703239441
8,0.32,15,5,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Ryan Smith,515.6256713867188,310.7974548339844,4951.3720703125,2162.23876953125,495.13720703125,247.11300659179688,0.8842410445213318
8,0.32,22,30,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 30,622.1168212890625,362.32470703125,5956.40771484375,3137.494384765625,595.6408081054688,358.57080078125,0.8784685730934143
8,0.32,13,7,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 7,835.0545043945312,369.61590576171875,7161.5322265625,3197.83447265625,716.1532592773438,365.466796875,0.8776481747627258
8,0.32,11,3,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 3,921.9874267578125,372.3590087890625,7682.15966796875,3219.383544921875,768.2160034179688,367.9295349121094,0.8251118659973145
8,0.32,18,9,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Alex Rodriguez,410.9049072265625,363.3446960449219,4928.439453125,3228.8388671875,492.8439636230469,369.0101623535156,0.8084568381309509
8,0.32,-1,BALL,,Ball,1007.8394470214844,383.37530517578125,8251.5517578125,3404.708984375,825.1552124023438,389.1095886230469,0.5462319850921631
9,0.36,4,24,2be1da66-3051-4084-afe3-b11250e3827b,Player 24,1015.7453002929688,385.0648193359375,8309.99609375,3431.63671875,830.9996337890625,392.1870422363281,0.9361400604248047
9,0.36,6,21,2be1da66-3051-4084-afe3-b11250e3827b,Player 21,852.2093505859375,543.977783203125,8059.78173828125,5809.0810546875,805.9782104492188,663.8949584960938,0.9321590065956116
9,0.36,2,22,2be1da66-3051-4084-afe3-b11250e3827b,Player 22,208.38101196289062,569.3873901367188,5582.12353515625,5933.26953125,558.2123413085938,678.0879516601562,0.9260114431381226
9,0.36,9,27,2be1da66-3051-4084-afe3-b11250e3827b,Player 27,975.4388427734375,309.318115234375,7668.5458984375,1787.777099609375,766.8546142578125,204.3173828125,0.9226801991462708
9,0.36,12,29,2be1da66-3051-4084-afe3-b11250e3827b,Player 29,1124.120361328125,446.5345764160156,9166.28515625,4503.533203125,916.6285400390625,514.6895141601562,0.9211530089378357
9,0.36,10,25,2be1da66-3051-4084-afe3-b11250e3827b,Player 25,457.59222412109375,305.904052734375,4608.080078125,2090.94873046875,460.8080139160156,238.965576171875,0.9199047684669495
9,0.36,16,2,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 2,664.1778564453125,334.0534362792969,5959.32421875,2559.974365234375,595.9324340820312,292.5685119628906,0.9124400615692139
9,0.36,7,1,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,James Wilson,433.2524719238281,334.25048828125,4769.7529296875,2680.111572265625,476.9753112792969,306.2984619140625,0.9118612408638
9,0.36,3,23,2be1da66-3051-4084-afe3-b11250e3827b,Player 23,1091.2275390625,353.6993408203125,8664.484375,2753.24951171875,866.4484252929688,314.6570739746094,0.9111028909683228
9,0.36,22,30,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 30,619.7285766601562,362.3701171875,5948.07373046875,3135.226806640625,594.807373046875,358.3116455078125,0.9088923931121826
9,0.36,19,6,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 6,1058.779296875,344.10162353515625,8407.8740234375,2556.83935546875,840.7874145507812,292.210205078125,0.9081560969352722
9,0.36,17,4,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,David Chen,290.2548828125,488.2908020019531,5380.3154296875,5057.77490234375,538.0315551757812,578.0314331054688,0.9065067768096924
9,0.36,11,3,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 3,922.4122924804688,372.7534484863281,7690.1044921875,3223.5390625,769.0104370117188,368.40447998046875,0.8948085308074951
9,0.36,20,8,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 8,401.9490966796875,409.1138000488281,5271.82666015625,3976.7275390625,527.1826782226562,454.483154296875,0.8894851207733154
9,0.36,15,5,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Ryan Smith,513.8053588867188,311.24798583984375,4951.4130859375,2168.81298828125,495.1413269042969,247.86434936523438,0.8884876370429993
9,0.36,13,7,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Player 7,833.3958740234375,370.7872009277344,7162.681640625,3217.41064453125,716.2681884765625,367.7040710449219,0.8884507417678833
9,0.36,14,28,2be1da66-3051-4084-afe3-b11250e3827b,Player 28,418.6978759765625,392.36358642578125,5213.69677734375,3710.627197265625,521.3696899414062,424.0716857910156,0.8872900605201721
9,0.36,8,26,2be1da66-3051-4084-afe3-b11250e3827b,Player 26,851.9525756835938,371.0519104003906,7270.08349609375,3215.86572265625,727.0083618164062,367.52752685546875,0.8833693861961365
9,0.36,18,9,e1235fa0-0f06-4aa8-b9ee-71a360d3a982,Alex Rodriguez,410.8843994140625,364.55194091796875,4942.26513671875,3245.68359375,494.2265319824219,370.9352722167969,0.7790525555610657
